displayId,created,type,SO_term
BBa_K2070014,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K1923009,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1923010,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1882003,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K2015002,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1882004,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K2015003,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1968021,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K2015004,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2015005,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1907002,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2015006,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2041007,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1882001,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2011000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2175004,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2070023,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K1913035,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K2070017,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K1972013,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1956001,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2112011,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2175005,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2023013,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1956002,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1882005,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2175006,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K1956003,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2082299,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K2116019,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K1956004,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2070007,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K2023014,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K1882006,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1971000,2016-10-13T11:00:00Z,Plasmid,SO:0000155
BBa_K2175000,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2023015,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K2082300,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2070019,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K2175001,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K1956038,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K1882007,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K2070020,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K2023016,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K2112015,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2041008,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2070022,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K2082252,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1968022,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K2070021,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K2015007,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1988000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2070027,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K1968023,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K1935017,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2116020,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K2011408,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1935018,2016-10-13T11:00:00Z,Protein_Domain,SO:0000417
BBa_K2015008,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2015009,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1968024,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2023017,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1976001,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K1956041,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K1956042,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K1985007,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1919400,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2015011,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2015012,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1956043,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K1956044,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K2117000,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1956045,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K2083000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1935019,2016-10-13T11:00:00Z,Protein_Domain,SO:0000417
BBa_K1956006,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1956007,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2117001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1972014,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1956008,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1976048,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1956009,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2117002,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2117003,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1956010,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1956011,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1965025,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2117005,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K1956012,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1938009,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1956013,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1932000,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1938010,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2116021,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1956014,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1938011,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1976049,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2116022,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1956015,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1938012,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1932001,2016-10-13T11:00:00Z,Translational_Unit,SO:0000804
BBa_K1938013,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2117006,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1956016,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1965026,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1932002,2016-10-13T11:00:00Z,Protein_Domain,SO:0000417
BBa_K1965000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2117007,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1956017,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1965027,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1956018,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1985016,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1965042,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1932003,2016-10-13T11:00:00Z,Protein_Domain,SO:0000417
BBa_K1965040,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2116023,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1965037,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1965032,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1988001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1965033,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1965034,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1932004,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1965031,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K1956019,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1965041,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1956020,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1974012,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1956021,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1965035,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1935020,2016-10-13T11:00:00Z,Protein_Domain,SO:0000417
BBa_K1965036,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2117010,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1965019,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1932005,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K1965020,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2117011,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1932006,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K1985010,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1932007,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K1985011,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1965024,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1965028,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2083001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1965030,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1985017,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2117012,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1985012,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1985008,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1985009,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2117013,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2117009,2016-10-13T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K1965003,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1935021,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K1965004,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2116024,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1974022,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1985013,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2039005,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K2186000,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K1882008,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2083002,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1969024,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2117004,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K2158000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2039006,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2188000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1935022,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K2083003,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2186001,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K2186002,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K2048005,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2083004,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2083005,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2083006,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1909002,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1922008,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K2188001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2150121,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2150122,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1915002,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2150123,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1922009,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2158001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1985014,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1961008,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2083007,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2048007,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2039007,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2041009,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2083008,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1961009,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2120104,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1963010,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K1922010,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K1922011,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K2120103,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1963011,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K1985015,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1909003,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2188002,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K1922012,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2188003,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K2188004,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1909004,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2054001,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K1897040,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1915003,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K1987030,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1909005,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2054002,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2083009,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K2054003,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2054004,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2083010,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K2054005,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K1987038,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1909006,2016-10-13T11:00:00Z,Temporary,SO:0000110
BBa_K1943026,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2041010,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1987032,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1909007,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K2054000,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2054006,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K1909008,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K1987042,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1987044,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1906010,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K2041011,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2015013,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1994033,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1915004,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K2188080,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K1906011,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K2097001,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1994034,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1886018,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K1906012,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K1906013,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K1994031,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K2061005,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1964000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2118000,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1987000,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K1906014,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K1906015,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K2041012,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1994028,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K1906016,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K1906017,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K1906018,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K1906019,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K1906020,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K1906021,2016-10-13T11:00:00Z,RBS,SO:0000139
BBa_K2041013,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2188081,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K2118001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2118002,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2041014,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2002000,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1994035,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1994050,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2041015,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2188085,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K1994022,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1994044,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K2169137,2016-10-13T11:00:00Z,Tag,SO:0000324
BBa_K2097002,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1994023,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1994040,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K1994043,2016-10-13T11:00:00Z,Terminator,SO:0000141
BBa_K2118003,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1955000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1994024,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2118004,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K1976050,2016-10-13T11:00:00Z,Intermediate,SO:0000804
BBa_K1994025,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1994045,2016-10-13T11:00:00Z,Terminator,SO:0000141
BBa_K2144101,2016-10-13T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K1909009,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K1994026,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1909010,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K1909011,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K1994027,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1909012,2016-10-13T11:00:00Z,Signalling,SO:0000804
BBa_K1964002,2016-10-13T11:00:00Z,Other,SO:0000110
BBa_K2169138,2016-10-13T11:00:00Z,Tag,SO:0000324
BBa_K1994029,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2188090,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1994030,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1976051,2016-10-13T11:00:00Z,Intermediate,SO:0000804
BBa_K1994032,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1909013,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K1994060,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2141002,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2119123,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1909014,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K1955001,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K2119131,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K2041016,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1886019,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K2188095,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2075022,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2130012,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1955002,2016-10-13T11:00:00Z,Terminator,SO:0000141
BBa_K1955003,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K1955004,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1880000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2002001,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K2082010,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K2082009,2016-10-13T11:00:00Z,Device,SO:0000804
BBa_K2115000,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K1976052,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K1880001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1994041,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K1955006,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1964001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1994042,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K2169139,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2118005,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2045001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2118006,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2169001,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2119313,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K1964003,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1976054,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K2169000,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2141003,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2115001,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2160000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2029002,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2066060,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K2115002,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2066061,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K2029003,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2066062,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K2066063,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K2066064,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K1976055,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2066065,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K2029004,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2115003,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2045002,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2029005,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2115004,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1992006,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2029006,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1976053,2016-10-13T11:00:00Z,Generator,SO:0000804
BBa_K2045003,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2037011,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2045004,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2029007,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2115005,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2037012,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1992008,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2029008,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2029009,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2084004,2016-10-13T11:00:00Z,Regulatory,SO:0000167
BBa_K2037013,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K1992009,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2037014,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2037015,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2071953,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1952000,2016-10-13T11:00:00Z,Protein_Domain,SO:0000417
BBa_K2037016,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2071954,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1952001,2016-10-13T11:00:00Z,Protein_Domain,SO:0000417
BBa_K1952002,2016-10-13T11:00:00Z,Protein_Domain,SO:0000417
BBa_K2037017,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2029010,2016-10-13T11:00:00Z,Translational_Unit,SO:0000804
BBa_K2020043,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2071969,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2087000,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K2029011,2016-10-13T11:00:00Z,Translational_Unit,SO:0000804
BBa_K2083011,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2109102,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2087001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2029012,2016-10-13T11:00:00Z,Translational_Unit,SO:0000804
BBa_K2083012,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K2029013,2016-10-13T11:00:00Z,Translational_Unit,SO:0000804
BBa_K2101000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2066066,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K2187000,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2187002,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2109103,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2066067,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K2083013,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K2099000,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K2083014,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K2083015,2016-10-13T11:00:00Z,RNA,SO:0000834
BBa_K2066068,2016-10-13T11:00:00Z,Measurement,SO:0000804
BBa_K2099001,2016-10-13T11:00:00Z,Coding,SO:0000316
BBa_K1878000,2016-10-13T11:00:00Z,Reporter,SO:0000804
BBa_K2109104,2016-10-13T11:00:00Z,Composite,SO:0000804
BBa_K2100014,2016-10-13T11:00:00Z,DNA,SO:0000110
BBa_K2081000,2016-10-13T11:00:00Z,Protein_Domain,SO:0000417
